Podan2_0058060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_0058070	NA	NA	PF03372	Other	0d6fa04a42dbd4866df5812e8200f7d0	395	Pfam	PF03372	Endonuclease/Exonuclease/phosphatase family	124	383	2.3E-10	T	27-08-2025	IPR005135	Endonuclease/exonuclease/phosphatase	-	-
Podan2_308440	Pa_3_8440	NA	PF05495	Other	81e8a5b764850aeea47534335a96d5aa	795	Pfam	PF05495	CHY zinc finger	294	359	7.2E-15	T	27-08-2025	IPR008913	Zinc finger, CHY-type	-	-
Podan2_308440	Pa_3_8440	NA	PF14599	Other	81e8a5b764850aeea47534335a96d5aa	795	Pfam	PF14599	Zinc-ribbon	467	524	2.5E-21	T	27-08-2025	IPR039512	RCHY1, zinc-ribbon	-	-
Podan2_308440	Pa_3_8440	NA	PF13639	Other	81e8a5b764850aeea47534335a96d5aa	795	Pfam	PF13639	Ring finger domain	420	462	3.1E-4	T	27-08-2025	IPR001841	Zinc finger, RING-type	-	-
Podan2_308450	Pa_3_8450	RPL27B	PF01777	Other	9e6d6141d749928f5928b122fa1324ef	135	Pfam	PF01777	Ribosomal L27e protein family	51	135	8.3E-36	T	27-08-2025	IPR001141	Large ribosomal subunit protein eL27	-	-
Podan2_308455	Pa_3_8455	NA	PF11654	Other	b4ee9f9877b8246660ff6c50542d8ae4	57	Pfam	PF11654	Non-classical export protein 1	6	44	6.9E-8	T	27-08-2025	IPR024242	Non-classical export protein 1	-	-
Podan2_308460	Pa_3_8460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308470	Pa_3_8470	NA	PF00903	Other	78f8b74aea26d6db045adb111f281371	418	Pfam	PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	37	159	0.023	T	27-08-2025	IPR004360	Glyoxalase/fosfomycin resistance/dioxygenase domain	-	-
Podan2_308470	Pa_3_8470	NA	PF00903	Other	78f8b74aea26d6db045adb111f281371	418	Pfam	PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	226	337	5.8E-9	T	27-08-2025	IPR004360	Glyoxalase/fosfomycin resistance/dioxygenase domain	-	-
Podan2_308480	Pa_3_8480	NA	PF03151	Other	63cc887b8bbe3204434a9b4dbf0ae1f1	399	Pfam	PF03151	Triose-phosphate Transporter family	38	325	7.5E-24	T	27-08-2025	IPR004853	Sugar phosphate transporter domain	-	-
Podan2_308490	Pa_3_8490	NA	PF01593	Other	49088a207d8a0341d377da6f5eb1d8ab	515	Pfam	PF01593	Flavin containing amine oxidoreductase	16	273	3.7E-7	T	27-08-2025	IPR002937	Amine oxidase	-	-
Podan2_308500	Pa_3_8500	CHK1	PF02518	Other	08ea15593dd7f83fc959102b061d9469	2440	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	2057	2172	1.2E-24	T	27-08-2025	IPR003594	Histidine kinase/HSP90-like ATPase domain	-	-
Podan2_308500	Pa_3_8500	CHK1	PF00072	Other	08ea15593dd7f83fc959102b061d9469	2440	Pfam	PF00072	Response regulator receiver domain	2247	2366	2.5E-16	T	27-08-2025	IPR001789	Signal transduction response regulator, receiver domain	-	-
Podan2_308500	Pa_3_8500	CHK1	PF00512	Other	08ea15593dd7f83fc959102b061d9469	2440	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	1942	2006	1.6E-16	T	27-08-2025	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain	-	-
Podan2_308500	Pa_3_8500	CHK1	PF13191	NLR-associated	08ea15593dd7f83fc959102b061d9469	2440	Pfam	PF13191	AAA ATPase domain	595	798	3.2E-10	T	27-08-2025	IPR041664	Orc1-like, AAA ATPase domain	-	-
Podan2_308500	Pa_3_8500	CHK1	PF13185	Other	08ea15593dd7f83fc959102b061d9469	2440	Pfam	PF13185	GAF domain	1736	1883	1.5E-6	T	27-08-2025	IPR003018	GAF domain	-	-
Podan2_308510	Pa_3_8510	NA	PF06985	NLR-associated	dd3cd33078dbae7c780cf9fbc7b33fa9	706	Pfam	PF06985	Heterokaryon incompatibility protein (HET)	134	308	2.5E-26	T	27-08-2025	IPR010730	Heterokaryon incompatibility	-	-
Podan2_308520	Pa_3_8520	NA	PF23774	NLR-associated	773c34fc82421a117d674489f1fee90d	1759	Pfam	PF23774	GEMI5 TPR domain	557	712	5.0E-11	T	27-08-2025	IPR056421	Gem-associated protein 5, TPR domain	-	-
Podan2_308530	Pa_3_8530	NA	PF06985	NLR-associated	d8875ae88e36d405e92f958c51d5586e	823	Pfam	PF06985	Heterokaryon incompatibility protein (HET)	260	425	1.3E-25	T	27-08-2025	IPR010730	Heterokaryon incompatibility	-	-
Podan2_308540	NA	NA	PF13302	Other	40a0083ddbc019a865b50faf94e96081	235	Pfam	PF13302	Acetyltransferase (GNAT) domain	18	173	1.1E-10	T	27-08-2025	IPR000182	GNAT domain	-	-
Podan2_308550	Pa_3_8550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308555	Pa_3_8555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NLR013	Pa_3_8560	NA	PF13637	NLR-associated	fad25e917110116ee44929de7ddb8796	1206	Pfam	PF13637	Ankyrin repeats (many copies)	1075	1121	7.8E-6	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
NLR013	Pa_3_8560	NA	PF01048	NLR-associated	fad25e917110116ee44929de7ddb8796	1206	Pfam	PF01048	Phosphorylase superfamily	47	312	3.0E-8	T	27-08-2025	IPR000845	Nucleoside phosphorylase domain	-	-
NLR013	Pa_3_8560	NA	PF24883	NLR-associated	fad25e917110116ee44929de7ddb8796	1206	Pfam	PF05729	NACHT domain	386	560	4.0E-29	T	27-08-2025	IPR056884	Nephrocystin 3-like, N-terminal	-	-
NLR013	Pa_3_8560	NA	PF12796	NLR-associated	fad25e917110116ee44929de7ddb8796	1206	Pfam	PF12796	Ankyrin repeats (3 copies)	973	1065	4.9E-17	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
NLR013	Pa_3_8560	NA	PF12796	NLR-associated	fad25e917110116ee44929de7ddb8796	1206	Pfam	PF12796	Ankyrin repeats (3 copies)	1124	1197	6.8E-13	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
NLR013	Pa_3_8560	NA	PF12796	NLR-associated	fad25e917110116ee44929de7ddb8796	1206	Pfam	PF12796	Ankyrin repeats (3 copies)	888	966	2.5E-5	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
Podan2_308570	Pa_3_8570	YUH1_1	PF01088	Other	b70c27f754c9f3df8feb84a22e56a364	240	Pfam	PF01088	Ubiquitin carboxyl-terminal hydrolase, family 1	9	223	1.3E-58	T	27-08-2025	IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase	-	-
Podan2_308580	Pa_3_8580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308585	Pa_3_8585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308590	Pa_3_8590	CYC1	PF00034	Other	f054f913296d5df65e0218a8254e4105	108	Pfam	PF00034	Cytochrome c	9	105	7.9E-10	T	27-08-2025	IPR009056	Cytochrome c-like domain	-	-
Podan2_308600	Pa_3_8600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308610	Pa_3_8610	RRP42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308620	Pa_3_8620	NA	PF00644	Other	2a2b79b96bd1e9d6a131afb58ba85845	1239	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	750	804	6.6E-8	T	27-08-2025	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	-	-
Sp042	Pa_3_8630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308640	Pa_3_8640	ATE1	PF04377	Other	cba4eac671dcd474575e437ba080c286	479	Pfam	PF04377	Arginine-tRNA-protein transferase, C terminus	181	317	2.2E-37	T	27-08-2025	IPR007472	N-end rule aminoacyl transferase, C-terminal	-	-
Podan2_308640	Pa_3_8640	ATE1	PF04376	Other	cba4eac671dcd474575e437ba080c286	479	Pfam	PF04376	Arginine-tRNA-protein transferase, N terminus	31	108	1.6E-16	T	27-08-2025	IPR007471	N-end aminoacyl transferase, N-terminal	-	-
Podan2_308650	Pa_3_8650	NA	PF00293	Other	a872db277f95ff19c0adea72f1aacbe4	165	Pfam	PF00293	NUDIX domain	27	153	1.8E-13	T	27-08-2025	IPR000086	NUDIX hydrolase domain	-	-
Podan2_308655	Pa_3_8655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308660	Pa_3_8660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308670	Pa_3_8670	MRPS5	PF00333	Other	e7409b3d188f9076bada8c3d71b2ce1d	524	Pfam	PF00333	Ribosomal protein S5, N-terminal domain	360	424	7.1E-16	T	27-08-2025	IPR013810	Small ribosomal subunit protein uS5, N-terminal	-	-
Podan2_308670	Pa_3_8670	MRPS5	PF03719	Other	e7409b3d188f9076bada8c3d71b2ce1d	524	Pfam	PF03719	Ribosomal protein S5, C-terminal domain	438	507	6.5E-21	T	27-08-2025	IPR005324	Small ribosomal subunit protein uS5, C-terminal	-	-
Podan2_308680	Pa_3_8680	NA	PF08656	Other	3b72f19ecd05b76af3cb2a677b39698a	115	Pfam	PF08656	DASH complex subunit Dad3	18	87	8.0E-26	T	27-08-2025	IPR013965	DASH complex subunit Dad3	-	-
Podan2_308690	Pa_3_8690	wos2	PF04969	Other	4bfc484da8c00c7535635c62c80ac288	204	Pfam	PF04969	CS domain	22	91	0.044	T	27-08-2025	IPR007052	CS domain	-	-
Podan2_308700	Pa_3_8700	VPS24	PF03357	Other	016330dd25b300ba67e41bced36bc7b6	235	Pfam	PF03357	Snf7	24	200	3.2E-18	T	27-08-2025	IPR005024	Snf7 family	-	-
Podan2_0058400	NA	YRA1_1	PF00076	Other	9fd54a660f05a9a6810ded4970c2e5c0	203	Pfam	PF00076	RNA recognition motif	40	94	6.8E-4	T	27-08-2025	IPR000504	RNA recognition motif domain	-	-
Podan2_0058410	NA	YRA1_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308720	Pa_3_8720	NA	PF10215	Other	af2fbddbab895b4cfa0fa231cd1538e6	48	Pfam	PF10215	Oligosaccaryltransferase	1	34	7.0E-16	T	27-08-2025	IPR018943	Oligosaccaryltransferase	-	-
Podan2_308730	Pa_3_8730	TMA46	PF00642	Other	37be8518a570eb79a71da885472e03c8	354	Pfam	PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	97	121	0.005	T	27-08-2025	IPR000571	Zinc finger, CCCH-type	-	-
Podan2_308730	Pa_3_8730	TMA46	PF16543	Other	37be8518a570eb79a71da885472e03c8	354	Pfam	PF16543	DRG Family Regulatory Proteins, Tma46	233	316	1.9E-23	T	27-08-2025	IPR032378	ZC3H15/TMA46 family, C-terminal	-	-
Podan2_308740	Pa_3_8740	NA	PF00106	Other	58167b75536b523f6a195f81a61369ce	246	Pfam	PF00106	short chain dehydrogenase	7	198	5.5E-19	T	27-08-2025	IPR002347	Short-chain dehydrogenase/reductase SDR	-	-
Podan2_308750	Pa_3_8750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308760	Pa_3_8760	NRC2	PF00069	NLR-associated	61a846eb3fe5ee359b75a459cc0c4f2f	419	Pfam	PF00069	Protein kinase domain	244	372	4.9E-33	T	27-08-2025	IPR000719	Protein kinase domain	-	-
Podan2_308770	Pa_3_8770	NA	PF11374	Other	95fbda87ee69b2d41e9814ee3e1d7790	622	Pfam	PF11374	Protein of unknown function (DUF3176)	75	182	2.3E-12	T	27-08-2025	IPR021514	Protein of unknown function DUF3176	-	-
Podan2_308780	Pa_3_8780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308790	Pa_3_8790	RIX7	PF17862	Other	0dd9cfc19426c012b1d82221286fabee	799	Pfam	PF17862	AAA+ lid domain	386	415	0.003	T	27-08-2025	IPR041569	AAA ATPase, AAA+ lid domain	-	-
Podan2_308790	Pa_3_8790	RIX7	PF00004	Other	0dd9cfc19426c012b1d82221286fabee	799	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	232	362	7.6E-34	T	27-08-2025	IPR003959	ATPase, AAA-type, core	-	-
Podan2_308790	Pa_3_8790	RIX7	PF00004	Other	0dd9cfc19426c012b1d82221286fabee	799	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	530	659	4.9E-42	T	27-08-2025	IPR003959	ATPase, AAA-type, core	-	-
Podan2_308800	Pa_3_8800	NA	PF00153	Other	0f23bf2b019d4df54823416622ea5f01	429	Pfam	PF00153	Mitochondrial carrier protein	227	326	9.9E-10	T	27-08-2025	IPR018108	Mitochondrial carrier protein, transmembrane region	-	-
Podan2_308800	Pa_3_8800	NA	PF00153	Other	0f23bf2b019d4df54823416622ea5f01	429	Pfam	PF00153	Mitochondrial carrier protein	118	192	5.5E-12	T	27-08-2025	IPR018108	Mitochondrial carrier protein, transmembrane region	-	-
Podan2_308800	Pa_3_8800	NA	PF00153	Other	0f23bf2b019d4df54823416622ea5f01	429	Pfam	PF00153	Mitochondrial carrier protein	334	419	2.8E-5	T	27-08-2025	IPR018108	Mitochondrial carrier protein, transmembrane region	-	-
Podan2_308805	Pa_3_8805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308810	Pa_3_8810	HGT3	PF00083	Other	eba1bd01ce0238037532ced402acdf86	566	Pfam	PF00083	Sugar (and other) transporter	22	461	3.1E-99	T	27-08-2025	IPR005828	Major facilitator, sugar transporter-like	-	-
Podan2_308820	Pa_3_8820	NA	PF12271	Other	15bbccab0197c8f8e02b0365cf66347c	295	Pfam	PF12271	Chitin synthase export chaperone	5	290	2.5E-101	T	27-08-2025	IPR022057	Chitin synthase export chaperone	-	-
Podan2_308830	Pa_3_8830	NA	PF03188	Other	0de01d4515adb110dc8cc5f9316a3aa9	261	Pfam	PF03188	Eukaryotic cytochrome b561	90	215	5.1E-15	T	27-08-2025	IPR006593	Cytochrome b561/ferric reductase transmembrane	-	-
Podan2_308840	Pa_3_8840	DAL2	PF03561	Other	0ec4065b0d10fde9c25aec1294e9f88d	355	Pfam	PF03561	Allantoicase repeat	39	193	8.6E-51	T	27-08-2025	IPR015908	Allantoicase domain	-	-
Podan2_308840	Pa_3_8840	DAL2	PF03561	Other	0ec4065b0d10fde9c25aec1294e9f88d	355	Pfam	PF03561	Allantoicase repeat	213	353	7.2E-39	T	27-08-2025	IPR015908	Allantoicase domain	-	-
Podan2_308850	Pa_3_8850	NA	PF12796	NLR-associated	f0a39da07d98f185e9f35c64475440f6	822	Pfam	PF12796	Ankyrin repeats (3 copies)	137	231	4.6E-13	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
Podan2_308850	Pa_3_8850	NA	PF01843	Other	f0a39da07d98f185e9f35c64475440f6	822	Pfam	PF01843	DIL domain	546	668	2.6E-25	T	27-08-2025	IPR002710	Dilute domain	-	-
Podan2_308860	Pa_3_8860	NA	PF00566	Other	1193d617375c79e5d516fd64f92724b8	1086	Pfam	PF00566	Rab-GTPase-TBC domain	798	988	1.4E-30	T	27-08-2025	IPR000195	Rab-GAP-TBC domain	-	-
Podan2_308870	Pa_3_8870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308880	Pa_3_8880	NA	PF02518	Other	8881a80ddf51b3a32ebbd8c0288dc7fa	2092	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1523	1641	2.9E-20	T	27-08-2025	IPR003594	Histidine kinase/HSP90-like ATPase domain	-	-
Podan2_308880	Pa_3_8880	NA	PF00072	Other	8881a80ddf51b3a32ebbd8c0288dc7fa	2092	Pfam	PF00072	Response regulator receiver domain	1951	2021	1.0E-7	T	27-08-2025	IPR001789	Signal transduction response regulator, receiver domain	-	-
Podan2_308880	Pa_3_8880	NA	PF00512	Other	8881a80ddf51b3a32ebbd8c0288dc7fa	2092	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	1411	1476	7.2E-19	T	27-08-2025	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain	-	-
Podan2_308880	Pa_3_8880	NA	PF13426	Other	8881a80ddf51b3a32ebbd8c0288dc7fa	2092	Pfam	PF13426	PAS domain	1213	1256	7.4	T	27-08-2025	IPR000014	PAS domain	-	-
Podan2_308880	Pa_3_8880	NA	PF08447	Other	8881a80ddf51b3a32ebbd8c0288dc7fa	2092	Pfam	PF08447	PAS fold	1094	1176	7.0E-9	T	27-08-2025	IPR013655	PAS fold-3	-	-
Podan2_308890	Pa_3_8890	NA	PF07975	Other	0ca628ad78b63ae1903dee25ca9c76b4	501	Pfam	PF07975	TFIIH C1-like domain	443	475	5.1E-13	T	27-08-2025	IPR004595	TFIIH C1-like domain	-	-
Podan2_308890	Pa_3_8890	NA	PF04056	Other	0ca628ad78b63ae1903dee25ca9c76b4	501	Pfam	PF04056	Ssl1-like	97	294	4.5E-69	T	27-08-2025	IPR007198	Ssl1-like	-	-
Podan2_0058610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_308900	Pa_3_8900	VPS20	PF03357	Other	6d83879b63f62e59f75894466ca46e57	214	Pfam	PF03357	Snf7	14	186	1.3E-32	T	27-08-2025	IPR005024	Snf7 family	-	-
Podan2_308910	Pa_3_8910	CUE5	PF02845	Other	a3a14c1b3a114dcb877ce136ffa98c04	447	Pfam	PF02845	CUE domain	78	118	1.0E-7	T	27-08-2025	IPR003892	Ubiquitin system component CUE	-	-
Podan2_308920	Pa_3_8920	PHO81	PF03105	Other	f7f4ac9c35270189f5ddea0839c38339	1056	Pfam	PF03105	SPX domain	129	186	3.1E-6	T	27-08-2025	IPR004331	SPX domain	-	-
Podan2_308920	Pa_3_8920	PHO81	PF13637	NLR-associated	f7f4ac9c35270189f5ddea0839c38339	1056	Pfam	PF13637	Ankyrin repeats (many copies)	332	381	0.0031	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
Podan2_308920	Pa_3_8920	PHO81	PF03009	Other	f7f4ac9c35270189f5ddea0839c38339	1056	Pfam	PF03009	Glycerophosphoryl diester phosphodiesterase family	779	1002	0.091	T	27-08-2025	IPR030395	Glycerophosphodiester phosphodiesterase domain	-	-
Podan2_308920	Pa_3_8920	PHO81	PF12796	NLR-associated	f7f4ac9c35270189f5ddea0839c38339	1056	Pfam	PF12796	Ankyrin repeats (3 copies)	465	553	4.9E-10	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
Podan2_308920	Pa_3_8920	PHO81	PF12796	NLR-associated	f7f4ac9c35270189f5ddea0839c38339	1056	Pfam	PF12796	Ankyrin repeats (3 copies)	382	454	6.9E-7	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
Podan2_308920	Pa_3_8920	PHO81	PF25329	Other	f7f4ac9c35270189f5ddea0839c38339	1056	Pfam	PF25329	GDE1-like C2 domain	626	732	1.4E-17	T	27-08-2025	IPR057506	GPCPD1-like, C2 domain	-	-
Podan2_308930	Pa_3_8930	NA	PF20639	Other	44e5c671b727a8e9edaa182a26bedbad	1078	Pfam	PF20639	RRN6, K-rich C-terminal domain	887	1069	1.3E-5	T	27-08-2025	IPR048536	RRN6, K-rich C-terminal domain	-	-
Podan2_308930	Pa_3_8930	NA	PF10214	Other	44e5c671b727a8e9edaa182a26bedbad	1078	Pfam	PF10214	Rrn6, beta-propeller	129	507	1.1E-52	T	27-08-2025	IPR048535	RRN6, beta-propeller	-	-
Podan2_308940	Pa_3_8940	SPC25	PF08234	Other	f63c33b627a436ac7bc9eedfe0e5de7a	259	Pfam	PF08234	Chromosome segregation protein Spc25	183	254	3.2E-23	T	27-08-2025	IPR013255	Chromosome segregation protein Spc25, C-terminal	-	-
Podan2_308945	Pa_3_8945	NA	PF12554	Other	02fa8512eb2cfb123c152f9bf9fa4201	94	Pfam	PF12554	Mitotic-spindle organizing gamma-tubulin ring associated	12	52	1.0E-18	T	27-08-2025	IPR022214	Mitotic-spindle organizing protein 1	-	-
Podan2_308950	Pa_3_8950	NA	PF03501	Other	6d7fad6cb7e5f79f26a20442e17d9f1d	166	Pfam	PF03501	Plectin/S10 domain	3	92	1.2E-35	T	27-08-2025	IPR005326	Plectin/eS10, N-terminal	-	-
Podan2_308960	Pa_3_8960	NA	PF13019	Other	89117d892bca0cf91dea4f448e884c99	314	Pfam	PF13019	Yeast Splicing regulator sde2, N-terminal ubiquitin domain	8	96	3.9E-17	T	27-08-2025	IPR024974	Sde2, ubiquitin domain	-	-
Podan2_308960	Pa_3_8960	NA	PF22782	Other	89117d892bca0cf91dea4f448e884c99	314	Pfam	PF22782	Splicing regulator SDE2, SDE2 domain	97	208	2.0E-18	T	27-08-2025	IPR053822	SDE2-like domain	-	-
Podan2_308970	Pa_3_8970	COX12	PF02297	Other	39d2db897288b3d9f3cb79e12d584493	84	Pfam	PF02297	Cytochrome oxidase c subunit VIb	19	79	1.9E-19	T	27-08-2025	IPR048280	Cytochrome oxidase c subunit VIb-like	-	-
Podan2_308980	Pa_3_8980	NA	PF06522	Other	6f6bc9c6e7a35f669ab418d4d34a1132	91	Pfam	PF06522	NADH-ubiquinone reductase complex 1 MLRQ subunit	41	81	1.0E-4	T	27-08-2025	IPR010530	NADH-ubiquinone reductase complex 1 MLRQ subunit	-	-
Podan2_308990	Pa_3_8990	NA	PF00076	Other	49da9d85da16e77952ff987ea5a5e9a5	173	Pfam	PF00076	RNA recognition motif	11	46	0.0042	T	27-08-2025	IPR000504	RNA recognition motif domain	-	-
Podan2_308990	Pa_3_8990	NA	PF00076	Other	49da9d85da16e77952ff987ea5a5e9a5	173	Pfam	PF00076	RNA recognition motif	72	107	2.2E-5	T	27-08-2025	IPR000504	RNA recognition motif domain	-	-
Podan2_309000	Pa_3_9000	SEC31	PF12931	Other	f10c83e8715a40e515cd6ce002576fc8	1262	Pfam	PF12931	Sec16 Sec23-binding domain	559	777	3.3E-4	T	27-08-2025	IPR024298	Sec16, Sec23-binding domain	-	-
Podan2_309000	Pa_3_9000	SEC31	PF00400	NLR-associated	f10c83e8715a40e515cd6ce002576fc8	1262	Pfam	PF00400	WD domain, G-beta repeat	116	148	750.0	T	27-08-2025	IPR001680	WD40 repeat	-	-
Podan2_309000	Pa_3_9000	SEC31	PF00400	NLR-associated	f10c83e8715a40e515cd6ce002576fc8	1262	Pfam	PF00400	WD domain, G-beta repeat	246	283	7.3	T	27-08-2025	IPR001680	WD40 repeat	-	-
Podan2_309010	Pa_3_9010	NA	PF06201	Other	9f150b9bf0e5d032197fc4d06d645818	219	Pfam	PF06201	PITH domain	25	198	1.8E-57	T	27-08-2025	IPR010400	PITH domain	-	-
Podan2_309020	Pa_3_9020	NA	PF05670	Other	a4982882de0dd64b2df8044f44e1325e	196	Pfam	PF05670	NFACT protein RNA binding domain	26	95	1.3E-12	T	27-08-2025	IPR008532	NFACT, RNA-binding domain	-	-
Podan2_309030	Pa_3_9030	NA	PF00297	Other	e9ba4c4e9fb0940b80c01c6119914b49	382	Pfam	PF00297	Ribosomal protein L3	182	267	5.7E-5	T	27-08-2025	IPR000597	Large ribosomal subunit protein uL3	-	-
Podan2_309040	Pa_3_9040	COA1	PF08695	Other	00c579acd77c82e10ebdc7aa34c67850	216	Pfam	PF08695	Cytochrome oxidase complex assembly protein 1	66	181	1.8E-41	T	27-08-2025	IPR014807	Cytochrome c oxidase assembly factor 1	-	-
Podan2_309050	Pa_3_9050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_309060	Pa_3_9060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_309070	Pa_3_9070	rfc1	PF00004	Other	0cf12a17d098a2f7cb684c85d6ca4904	1073	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	522	620	6.2E-4	T	27-08-2025	IPR003959	ATPase, AAA-type, core	-	-
Podan2_309070	Pa_3_9070	rfc1	PF25361	Other	0cf12a17d098a2f7cb684c85d6ca4904	1073	Pfam	PF25361	RFC1-like, AAA+ ATPase lid domain	653	711	1.5E-24	T	27-08-2025	-	-	-	-
Podan2_309070	Pa_3_9070	rfc1	PF08519	Other	0cf12a17d098a2f7cb684c85d6ca4904	1073	Pfam	PF08519	Replication factor RFC1 C terminal domain	800	953	4.7E-59	T	27-08-2025	IPR013725	DNA replication factor RFC1, C-terminal	-	-
Podan2_309070	Pa_3_9070	rfc1	PF00533	Other	0cf12a17d098a2f7cb684c85d6ca4904	1073	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	322	398	2.6E-11	T	27-08-2025	IPR001357	BRCT domain	-	-
Podan2_309080	Pa_3_9080	mrpl16	PF00252	Other	323f767030e2932d533910269e39d1a8	179	Pfam	PF00252	Ribosomal protein L16p/L10e	5	127	1.3E-32	T	27-08-2025	IPR047873	Large ribosomal subunit protein uL16	-	-
Podan2_309090	Pa_3_9090	rpl15	PF00827	Other	ee340ce877e6b0850e307491815eb88f	203	Pfam	PF00827	Ribosomal L15	2	188	2.6E-85	T	27-08-2025	IPR000439	Large ribosomal subunit protein eL15	-	-
Podan2_309100	Pa_3_9100	NA	PF04468	Other	a1189ae8affc2b0560d5a0beb63a28a6	881	Pfam	PF04468	PSP1 C-terminal conserved region	636	719	1.1E-25	T	27-08-2025	IPR007557	PSP1, C-terminal	-	-
Podan2_309110	Pa_3_9110	NA	PF08712	Other	07ee8fc8982c4a1a6e2d9941b62f7012	323	Pfam	PF08712	Scaffold protein Nfu/NifU N terminal	79	173	1.0E-23	T	27-08-2025	IPR014824	Scaffold protein Nfu/NifU, N-terminal	-	-
Podan2_309110	Pa_3_9110	NA	PF01106	Other	07ee8fc8982c4a1a6e2d9941b62f7012	323	Pfam	PF01106	NifU-like domain	215	281	1.2E-23	T	27-08-2025	IPR001075	NIF system FeS cluster assembly, NifU, C-terminal	-	-
Podan2_0058850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_309120	Pa_3_9120	NA	PF04438	Other	ba0217916f84af2494bdfc7d017e870c	316	Pfam	PF04438	HIT zinc finger	101	131	3.5E-5	T	27-08-2025	IPR007529	Zinc finger, HIT-type	-	-
Podan2_309130	Pa_3_9130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_0058880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_309140	Pa_3_9140	NA	PF00617	Other	7c9cf1540e49071593617ab74e34194d	918	Pfam	PF00617	RasGEF domain	682	864	5.5E-47	T	27-08-2025	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	-	-
